SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Player
22023,203076,0022300491,"JAN 05, 2024",LAL vs. MEM,L,41,13,22,0.591,0,3,0.0,5,7,0.714,3,3,6,4,0,2,4,4,31,-10,1,Anthony Davis
22023,203076,0022300475,"JAN 03, 2024",LAL vs. MIA,L,43,10,17,0.588,0,1,0.0,9,10,0.9,3,14,17,6,3,5,5,2,29,-13,1,Anthony Davis
22023,203076,0022300446,"DEC 31, 2023",LAL @ NOP,L,35,7,15,0.467,0,2,0.0,6,8,0.75,2,8,10,3,0,5,3,4,20,-17,1,Anthony Davis
22023,203076,0022300443,"DEC 30, 2023",LAL @ MIN,L,39,12,17,0.706,1,2,0.5,8,10,0.8,4,13,17,8,4,2,2,3,33,-6,1,Anthony Davis
22023,203076,0022300428,"DEC 28, 2023",LAL vs. CHA,W,26,11,19,0.579,0,1,0.0,4,4,1.0,2,6,8,2,2,4,2,4,26,6,1,Anthony Davis
22023,203076,0022300403,"DEC 25, 2023",LAL vs. BOS,L,39,15,26,0.577,2,4,0.5,8,10,0.8,5,8,13,4,0,1,2,2,40,-6,1,Anthony Davis
22023,203076,0022300397,"DEC 23, 2023",LAL @ OKC,W,42,11,21,0.524,1,1,1.0,3,6,0.5,3,8,11,7,1,2,3,2,26,3,1,Anthony Davis
22023,203076,0022300380,"DEC 21, 2023",LAL @ MIN,L,39,11,20,0.55,1,1,1.0,8,9,0.889,1,7,8,4,0,3,1,2,31,3,1,Anthony Davis
22023,203076,0022300370,"DEC 20, 2023",LAL @ CHI,L,38,7,15,0.467,0,2,0.0,5,8,0.625,2,12,14,3,2,2,1,1,19,-3,1,Anthony Davis
22023,203076,0022300359,"DEC 18, 2023",LAL vs. NYK,L,35,14,22,0.636,1,1,1.0,3,3,1.0,2,12,14,2,1,2,2,2,32,-6,1,Anthony Davis
22023,203076,0022300316,"DEC 13, 2023",LAL @ SAS,W,38,13,23,0.565,2,3,0.667,9,12,0.75,1,9,10,1,4,0,2,3,37,5,1,Anthony Davis
22023,203076,0022300306,"DEC 12, 2023",LAL @ DAL,L,37,15,21,0.714,1,2,0.5,6,10,0.6,5,6,11,0,0,2,2,2,37,0,1,Anthony Davis
22023,203076,0022301230,"DEC 07, 2023",LAL vs. NOP,W,31,5,10,0.5,0,2,0.0,6,8,0.75,5,10,15,5,2,2,2,1,16,35,1,Anthony Davis
22023,203076,0022301203,"DEC 05, 2023",LAL vs. PHX,W,39,10,26,0.385,0,0,0.0,7,8,0.875,9,6,15,1,0,2,0,1,27,-1,1,Anthony Davis
22023,203076,0022300291,"DEC 02, 2023",LAL vs. HOU,W,37,10,22,0.455,0,0,0.0,7,9,0.778,6,8,14,3,0,5,1,2,27,12,1,Anthony Davis
22023,203076,0022300271,"NOV 30, 2023",LAL @ OKC,L,36,11,18,0.611,0,1,0.0,9,10,0.9,1,13,14,2,2,0,0,1,31,-12,1,Anthony Davis
22023,203076,0022300258,"NOV 29, 2023",LAL @ DET,W,29,9,15,0.6,0,0,0.0,10,13,0.769,4,12,16,4,1,3,0,1,28,29,1,Anthony Davis
22023,203076,0022300255,"NOV 27, 2023",LAL @ PHI,L,32,7,14,0.5,0,0,0.0,3,5,0.6,3,8,11,2,1,1,2,4,17,-13,1,Anthony Davis
22023,203076,0022300242,"NOV 25, 2023",LAL @ CLE,W,38,13,20,0.65,0,0,0.0,6,7,0.857,5,8,13,3,2,3,5,3,32,3,1,Anthony Davis
22023,203076,0022300238,"NOV 22, 2023",LAL vs. DAL,L,36,4,10,0.4,0,0,0.0,2,2,1.0,2,11,13,4,1,1,3,3,10,0,1,Anthony Davis
22023,203076,0022300042,"NOV 21, 2023",LAL vs. UTA,W,29,11,14,0.786,0,0,0.0,4,5,0.8,5,11,16,4,2,0,2,1,26,34,1,Anthony Davis
22023,203076,0022300216,"NOV 19, 2023",LAL vs. HOU,W,33,11,15,0.733,0,0,0.0,5,7,0.714,4,6,10,3,2,1,4,6,27,-8,1,Anthony Davis
22023,203076,0022300036,"NOV 17, 2023",LAL @ POR,W,35,8,19,0.421,0,1,0.0,0,1,0.0,4,10,14,2,3,5,6,5,16,1,1,Anthony Davis
22023,203076,0022300198,"NOV 15, 2023",LAL vs. SAC,L,35,3,9,0.333,0,1,0.0,3,3,1.0,0,9,9,0,0,4,5,4,9,-13,1,Anthony Davis
22023,203076,0022300026,"NOV 14, 2023",LAL vs. MEM,W,27,7,11,0.636,0,0,0.0,5,6,0.833,4,7,11,5,0,6,2,1,19,21,1,Anthony Davis
22023,203076,0022300187,"NOV 12, 2023",LAL vs. POR,W,41,10,20,0.5,0,1,0.0,10,12,0.833,2,11,13,6,0,3,1,0,30,17,1,Anthony Davis
22023,203076,0022300015,"NOV 10, 2023",LAL @ PHX,W,36,5,14,0.357,0,0,0.0,8,8,1.0,4,7,11,4,0,1,1,3,18,-5,1,Anthony Davis
22023,203076,0022300150,"NOV 06, 2023",LAL @ MIA,L,25,4,7,0.571,0,0,0.0,1,1,1.0,0,6,6,4,0,1,1,2,9,-9,1,Anthony Davis
22023,203076,0022300134,"NOV 04, 2023",LAL @ ORL,L,32,10,15,0.667,0,0,0.0,8,8,1.0,6,7,13,3,0,7,4,5,28,-24,1,Anthony Davis
22023,203076,0022300127,"NOV 01, 2023",LAL vs. LAC,W,48,10,18,0.556,0,0,0.0,7,9,0.778,4,6,10,3,1,4,0,3,27,11,1,Anthony Davis
22023,203076,0022300111,"OCT 30, 2023",LAL vs. ORL,W,38,12,18,0.667,0,1,0.0,2,3,0.667,2,17,19,5,1,3,1,3,26,-2,1,Anthony Davis
22023,203076,0022300100,"OCT 29, 2023",LAL @ SAC,L,42,11,22,0.5,1,2,0.5,7,8,0.875,6,10,16,2,2,3,0,5,30,-10,1,Anthony Davis
22023,203076,0022300076,"OCT 26, 2023",LAL vs. PHX,W,39,10,17,0.588,1,2,0.5,9,10,0.9,3,9,12,2,3,3,2,2,30,7,1,Anthony Davis
22023,203076,0022300061,"OCT 24, 2023",LAL @ DEN,L,34,6,17,0.353,1,2,0.5,4,4,1.0,1,7,8,4,0,2,2,3,17,-17,1,Anthony Davis
